actual_label	image	predicted_label
Square Neck	2210_9559b1e58d053f58f1bc9c7c6a6d6661.jpg	chinese collar neck
U neck	795_68449b61119b7f1162b9e13214e5b257.jpg	U neck
U neck	2618_36a02545c7cb6f9267f33f65c9bf7a51.jpg	U neck
Round Neck	5300_ac798de26318d1a3e7f50cf4b4db6aea.jpg	Round collar
U neck	2575_1f371a21c9dbb72776663870afef6617.jpg	Low cut neck
chinese collar neck	3413_8886643204ce8e00c6e90622b03873bc.jpg	chinese collar neck
chinese collar neck	1310_deac9ba045dfc0178a2d503e857f28fc.jpg	chinese collar neck
chinese collar neck	1792_f1af792ac953a92e73c38c19b8ef8959.jpg	chinese collar neck
Boat neck	1545_562c990f569af8ec89630190dc303149.jpg	U neck
V Neck	4653_a687227855ded8246da5f8ede8e15a51.jpg	chinese collar neck
chinese collar neck	3386_be3a42b0ce442d1cfce9e745e62f32e7.jpg	chinese collar neck
Round Neck	2099_ae306f407f10de60dfdb15d057e2d82e.jpg	U neck
Collar neck	3977_d4b99ae59f8c82ada0496eb318069a2b.jpg	Low cut neck
Round Neck	1920_fffe81f6d117049f155bc6842b8af991.jpg	Boat neck
chinese collar neck	712_cceb610c0747ba0ddbd13fc305e5e7a0.jpg	chinese collar neck
Round Neck	2985_5b628944a0ea975b4781e4d34f4eef86.jpg	Low cut neck
Square Neck	3992_672bd507f0d3575b981aa0340f46b8f0.jpg	Square Neck
Boat neck	4094_ba8336499fdbf0089836417a0fb353e5.jpg	Boat neck
Round collar	3861_08c5ad23e45a21ff4e164eaa94f21ff9.jpg	Round collar
V Neck	36_0a4fc22e0e30e6d98659708f373eb32a.jpg	V Neck
U neck	1607_186288b1281d29bc0ba5ac5aa8931f5d.jpg	U neck
V Neck	3026_bdc8900c34b78e1a6dd2e77bdf22ffff.jpg	U neck
chinese collar neck	2155_d58d15526b1cd6b21618ffe5a02263b2.jpg	U neck
Round collar	2714_892232457c42f2575dc97f923ff02704.jpg	Round Neck
Round collar	3924_7d1b8d1b463841d6c64f33b4d6e5506e.jpg	chinese collar neck
V Neck	1204_1730eb916f5a04991d72afef66203d95.jpg	V Neck
Low cut neck	1098_b59cbb911b6cdc23269eaecbeb1f4a3d.jpg	V Neck
Low cut neck	1014_4f35c600f5c7b2315506837f22fbd5ed.jpg	U neck
U neck	1338_1f25450b3a05a6485bb136a2417d94ea.jpg	U neck
V Neck	1063_8afb8f9846df4651f347b8c739e876c4.jpg	Round collar
chinese collar neck	1871_8774c249f1d28ac37211a10321b76284.jpg	Round Neck
U neck	4719_0b7134ebfe87264fe4460cf855f70d1f.jpg	U neck
U neck	3090_ba6bc00357d3e814ae4d119817c779bc.jpg	U neck
chinese collar neck	2905_a952a85200a5d509003bf40156c7e113.jpg	chinese collar neck
Round Neck	1512_fde68f59189ec148d831cd326bb0619a.jpg	Round Neck
Low cut neck	116_e4226d081ab02a76cc99d13f54755cc7.jpg	V Neck
Round Neck	5660_30b8f4349c2235fcc6614219b2df683b.jpg	Round Neck
Round Neck	61_9cb7858c439636c19ba0e1d6874f28fa.jpg	U neck
Square Neck	2326_b4ac247f998a26cb4a3bc325ae13ecdf.jpg	Square Neck
U neck	2042_4f7b36b29c8068225678fdd09a5775dc.jpg	U neck
Round Neck	1594_3bc0a6071d6f5ed779323bc0e12d42b7.jpg	U neck
chinese collar neck	3858_edc875c334befafe87bd2432a7190e7a.jpg	chinese collar neck
V Neck	5109_bc26a4741179eb5c9d45f913ed168b5b.jpg	V Neck
U neck	2547_6e14afa98ee15e1735c97528af73811b.jpg	V Neck
U neck	4687_27d7cd4b89239206129052ce4b2df975.jpg	U neck
Round Neck	1399_0063e5d8760f1dc34174e119e68690e5.jpg	U neck
V Neck	5049_c67985d7b09b0d5388758a56b2a9d6ab.jpg	chinese collar neck
V Neck	3779_cd3d5c3655dbc84fe078a8831e672f2c.jpg	U neck
V Neck	4643_ac65812811600fa58bb04371914208de.jpg	U neck
chinese collar neck	4178_c93068eaeaaf4747c639d5a999fc76e3.jpg	Round Neck
U neck	3497_e8563b3785cc12420c5396ec1db5f218.jpg	chinese collar neck
V Neck	2045_3e398acf4314735fc7196b629ff8d484.jpg	U neck
V Neck	2138_727ecd2cfd1a88dc96cd19ee6da09183.jpg	Round Neck
chinese collar neck	2371_50e75190d4ee46d3972c76557420c205.jpg	chinese collar neck
chinese collar neck	3202_b283643b6a99cac6bc72343ea66dd56c.jpg	Low cut neck
Round Neck	5150_61b256206ad657cd33537ecef863dcd4.jpg	chinese collar neck
U neck	1370_ce368ae573f06da5e7b329a023a92a7c.jpg	Round Neck
chinese collar neck	4238_dc29e2331567f446af17dd6ed48c5d1b.jpg	U neck
U neck	81_2a35e2190d54b46e2bfb0b837f6446a1.jpg	U neck
U neck	4713_697077eb704b294814d95e02ec45324e.jpg	V Neck
Boat neck	2721_5e98bfe0a5548c1e3066fce75762c548.jpg	Round Neck
V Neck	5759_983ca308fa3c55404c6545745fc7a826.jpg	U neck
U neck	1251_39238ce9ab6be011760eaa3de9df94d8.jpg	Low cut neck
V Neck	5081_15c5f21b339dc7c7522b134ca91ee741.jpg	U neck
chinese collar neck	5721_2dac2b01142cc431a608b233c75ccd78.jpg	chinese collar neck
U neck	192_fa084d8a6140c6daa8efe10b0c4b4550.jpg	U neck
chinese collar neck	3973_de8470c247365fbf0c1e1698f8386b65.jpg	chinese collar neck
Round Neck	3162_da15d562a17eb88f30a92880c687648e.jpg	Round Neck
U neck	3402_585d80b49f4c4435d377ba94320d524f.jpg	U neck
Low cut neck	5673_bf1fc708bc82f410955e55025cd6c9e2.jpg	Low cut neck
chinese collar neck	180_cf15737e1cbb04d01855b5c727aba5ce.jpg	chinese collar neck
chinese collar neck	3586_7ce9a09f3bbbe98c5aea78208292d592.jpg	chinese collar neck
U neck	5703_d117de3fe24f06926670b62844c1ba36.jpg	U neck
Round Neck	4925_d3c5939908d6731a86651c0739e3eac9.jpg	Round Neck
chinese collar neck	958_a1bc815ffba9e7884afcabc27aaccfa8.jpg	chinese collar neck
chinese collar neck	2554_afaa9fe11c4da184a3f5de27db91ea96.jpg	chinese collar neck
U neck	5623_28115e65652b83cee62b773f8e61ca9f.jpg	U neck
U neck	1194_07611d32029fbcfe143a39eb54073dda.jpg	U neck
Round Neck	3064_d7c4d0596cda98fe6b8c506aacbd7498.jpg	chinese collar neck
chinese collar neck	148_afbf0ce781f9722c83e0df7c76bae361.jpg	U neck
chinese collar neck	1849_68007a8ab2247b32dddd9b2949866b7a.jpg	chinese collar neck
U neck	3755_ed63e2b37e2d91e8104c1ab96d217b82.jpg	Round Neck
V Neck	1165_ceae5131b9a6280182d705a27f154653.jpg	U neck
Round collar	3566_aec2dd03e4ebebef438e276a50fd0419.jpg	chinese collar neck
U neck	5419_4b77e966f454ec9c7d71d29a18f9c198.jpg	U neck
Boat neck	5770_f11602597cd131cc840337af3761e2b7.jpg	U neck
Low cut neck	4843_9859a4baea9764a6b5b98ee4a7dab044.jpg	U neck
V Neck	742_cf31f8ffabc053908f4af5aa2e27c331.jpg	chinese collar neck
chinese collar neck	4122_6bba25598201eabea83c5be126ed43cc.jpg	chinese collar neck
Boat neck	4388_3d2d39ab0e3a9ad0c77a26f362fa1fcc.jpg	U neck
chinese collar neck	2574_6eaeb5f595e34e9d1a15c415e17aca3e.jpg	chinese collar neck
Round Neck	2739_160d68236c7d87c6cb3e111fb9ee7684.jpg	Round Neck
Boat neck	925_25daa3518af49349eeda12cc3cfabd20.jpg	chinese collar neck
U neck	3498_bc3162522a2f543276b54be623672076.jpg	Round Neck
Round Neck	3384_d69307909a20e40327a9e048de9efab2.jpg	chinese collar neck
chinese collar neck	3290_937b96f37d3aa9bb476c960153ad7796.jpg	chinese collar neck
chinese collar neck	228_8ac5c4242fbfd2df308252dd1d31e9dd.jpg	chinese collar neck
Round Neck	4650_bbab5ebeab45a6a3a62be561b4ad0c28.jpg	Round Neck
U neck	3617_69a4e2243fb613b5c84bdf122e3142cd.jpg	U neck
Round Neck	1347_aef3e689621df3ef390e9e88b5cf8488.jpg	Round Neck
Boat neck	1039_d46e8c4be81e4f14b56568e6d5bb30d7.jpg	Round Neck
Boat neck	4233_26f767587af44f438516a3a6e3fae132.jpg	Round Neck
Round Neck	2768_5055c7b4b73719578014ca3dddf73def.jpg	U neck
Round Neck	2433_b0b6971a86dcdd3a46edc3a9dd26f492.jpg	Round Neck
Round Neck	2403_4e2529c594998824e2553fbdfca6ae97.jpg	U neck
V Neck	1048_d8a5a42690c4a2b0bb5d416864a6b4de.jpg	chinese collar neck
Square Neck	470_bb7d034551c1736ff5925f5601a216ae.jpg	Boat neck
Round Neck	424_1add7ef2b0ffca7c405651974a22cb07.jpg	U neck
Round collar	1689_bb76a97e467c2cf05e1dbeae3679f297.jpg	Round collar
Boat neck	413_0496a1f9658cd5fbea13b045aeee83ba.jpg	U neck
chinese collar neck	1009_4c729226f3f06061212ec89c3c1d0702.jpg	chinese collar neck
Boat neck	1421_d68a5ef4a614716b8de8031f91da3da8.jpg	Round Neck
U neck	3037_6c206774ce79d2e9b141dea95163b622.jpg	U neck
Low cut neck	269_e27cc992049495077b6487123ed01dfe.jpg	chinese collar neck
Collar neck	114_0ffb7db9a8075053da6051c62927cca0.jpg	chinese collar neck
chinese collar neck	4953_c3500f47f8a9ac894ca4aa947e709866.jpg	chinese collar neck
U neck	373_64c647beaa6a980d9b3cbf00fff9687b.jpg	U neck
Round Neck	4844_8fd3fd03b5fdb78d97a688b15379f7e4.jpg	chinese collar neck
U neck	4145_010004aaf7354211968a8f7a7822a386.jpg	U neck
V Neck	5202_a1fddbcac8811669af39fceb8ca070ed.jpg	V Neck
chinese collar neck	2028_616125513afaeea7e14eb9fd44f3b18d.jpg	Round Neck
V Neck	1858_6b9e0de269fe91f3321fe560af1015a6.jpg	chinese collar neck
Boat neck	785_0fcef9dc52ac4b1b8a1c84a5213e1587.jpg	Round Neck
U neck	5385_e9cc8868adc0989315b35d00b725bb33.jpg	Round Neck
U neck	4384_240dd8388ffc5d65fdb3a2f479b4b025.jpg	chinese collar neck
Round Neck	898_1d5318bff9edcbea7efc51e62fb89247.jpg	Round collar
Boat neck	1766_2c658aabe7b5e723f4c57b233617638a.jpg	U neck
Round collar	3651_823c8aa3338be2fe9c3508439ef3cdd7.jpg	Round Neck
Round Neck	2359_f59f9b6371d5de166a61490ad6b386eb.jpg	V Neck
V Neck	2846_96b70575ec41d962c145a16dd63fbe78.jpg	U neck
V Neck	563_156d258e50113cc7f20de3c8bf8c4a92.jpg	Low cut neck
chinese collar neck	5169_c48b9503a2f7c9a8c55364aad7e8748b.jpg	chinese collar neck
Round Neck	2509_99c5345335ca86cb7aa2c9d18696ce28.jpg	Round Neck
chinese collar neck	1178_ceb9e459e36522b5cd831ed0b5325530.jpg	Low cut neck
V Neck	1541_5cbd8709b06ac7ff0be9bbd42063209c.jpg	chinese collar neck
Round Neck	143_1d01585f41ae81f8383424e531798620.jpg	Round Neck
U neck	3332_245ac774e227d0d9a80cac6734a7e2a0.jpg	U neck
Boat neck	3592_744efb4f5dcd0109e04b4aa264190073.jpg	Round Neck
V Neck	1735_78392c87dd4fa93a8b5f783cde9279f1.jpg	Round Neck
U neck	284_87695dd1f6ecb1b10ead689118fad50e.jpg	U neck
U neck	2270_120183bdd0299cfdf89ecea7da4f6d03.jpg	U neck
U neck	5394_17b8d54a142d563afdb61fdd52d4ea02.jpg	U neck
chinese collar neck	1184_59c033642b5194d000efb84714340ecc.jpg	Round Neck
V Neck	3539_db44e7181dca747e46a0cc9e8cb63fff.jpg	Round Neck
Boat neck	4520_ae09871c6c4376c39e86b11ed0e93b8e.jpg	Square Neck
Round Neck	602_9dbe1aa88421f8dd04a029dc33cea85d.jpg	chinese collar neck
Boat neck	1553_a08b3fc6874772b2a311baea7461f04e.jpg	U neck
Round collar	3887_6153d83e9fc62624d8c5d6f161ada369.jpg	chinese collar neck
U neck	3888_a93c1cde4f700bb94c51c9e38e6bdfbd.jpg	U neck
Round Neck	5334_4430941b94e6986e1961a2e108e5e6de.jpg	Round Neck
V Neck	4289_0e438a46ba0fee72f1e5254db3bfde24.jpg	V Neck
Round Neck	2355_6bc510a4bab06026b6659ec69c971678.jpg	chinese collar neck
U neck	2657_817d0b1c5e07e6e530feea45ac05f689.jpg	U neck
V Neck	5457_183a45a88b2293ed673f074abc81f742.jpg	chinese collar neck
Round collar	5250_5d1af71d11b7c1143c61ba7d61c5215e.jpg	Round Neck
chinese collar neck	1779_352d14cb6f0fbe2c634d46a44fe8e3fd.jpg	chinese collar neck
chinese collar neck	4292_6106de83ea6cfb8b877d501bca3f8adc.jpg	chinese collar neck
Round Neck	5522_7d5fb762612d966e9b2fda80e5ef4a44.jpg	Round Neck
U neck	1647_ef22e8f9a8c235392677af92b0b94223.jpg	U neck
V Neck	984_ce7ba2e12b1db11930a41d2857e3a06b.jpg	Round Neck
Round Neck	1067_17972232b6384bdfb129f7d507c6f5c1.jpg	U neck
U neck	4802_0eabc107851547f1df308c10f9ce8a1b.jpg	U neck
Round Neck	1989_52be587eb7e9174e68ca4ccd4a2b263a.jpg	U neck
chinese collar neck	1928_6980bd3651f8953ca6ac24957345536a.jpg	chinese collar neck
Square Neck	4627_a8bb614d65427fcf19f673c1d1734d12.jpg	U neck
U neck	3830_8f7b90651527065ff3b40f2071c27f1a.jpg	V Neck
Round Neck	1872_d8b8aded188243ee11096d54dd6efa82.jpg	Round Neck
U neck	3565_8f5ca43d0fa95222d8623e8d618d7105.jpg	chinese collar neck
Round Neck	4209_95e31f68db49f4d6f946c779a548ba85.jpg	chinese collar neck
Round collar	4355_6a609dc0a751e33a047719719df3a81e.jpg	U neck
Square Neck	4517_c64650f0be2753ac3621de85594204d9.jpg	Square Neck
Round Neck	1402_986da82213567f008b18f7992772646d.jpg	Round Neck
chinese collar neck	4907_6ee68f71c3d6532e301ca44e0b58d5b0.jpg	V Neck
Boat neck	1086_e5d2c76a491674a6457be1c027cc7727.jpg	chinese collar neck
chinese collar neck	5752_43b1203fc25e0d234f74ac16759e7ebf.jpg	Round collar
Collar neck	1120_634b76d8468eb8ca5f3af714ce8a1ff2.jpg	Round collar
U neck	3769_8bf454dbaec26ed8a713063dea99c93e.jpg	Round Neck
V Neck	3917_cf49ed003ec2f80cd4f3a553bd5fb948.jpg	U neck
Round Neck	3632_4e9f6b77e57e8201158d2822124af39f.jpg	U neck
Boat neck	1068_d20e458d7cae59430fc9f4ea202e1ef2.jpg	U neck
V Neck	1469_b5ebee7f13f6ff737c9440d3cd01a270.jpg	Round Neck
Round Neck	3503_065d79dcc8369bf16f945fefe6f77afa.jpg	U neck
V Neck	4283_a40a14cfa926b24a9a92f0c987bcfaaa.jpg	chinese collar neck
chinese collar neck	1222_978d1a904e4b1cbb71ccdf22bb529587.jpg	U neck
V Neck	5573_447b54822acb2e80227c6f19b8e98ae2.jpg	chinese collar neck
U neck	3921_eae09242a86d04d96058f99d2300c2e0.jpg	U neck
U neck	5484_b33ca732bffa5aa38e48f77c7e865457.jpg	Round Neck
U neck	3396_064af9895dc29acb38cd3d2c904b4990.jpg	U neck
chinese collar neck	1066_fd2ca9150928a0434bcbb02afe338f97.jpg	chinese collar neck
Round Neck	2704_e90be238f2f2575f06f499edd4761726.jpg	Round Neck
U neck	5679_3041583bab97729062646d93a0c0f442.jpg	U neck
Square Neck	4486_cb7765150d6b551da8a517c11b3bffa0.jpg	U neck
chinese collar neck	478_d7ef47dd70a1bb0506144ff29a4cea8f.jpg	chinese collar neck
Low cut neck	4337_0a47e3fde24272bdaa8b543d7bf2665f.jpg	U neck
Round Neck	446_55e537d58ff2af3ff4d8b59d010a25e6.jpg	U neck
U neck	833_9670501cdd1b91c6a7241c3ca70c48b1.jpg	U neck
V Neck	1447_7310ec7f217655b53e843d49cce2abb3.jpg	chinese collar neck
U neck	4533_7ab9a0d5e18ce015ab8820de873659ef.jpg	U neck
U neck	4708_d1ea5a3a369a3186937b0315d29fc731.jpg	V Neck
Boat neck	4698_f4bad0830498df47ec338478b7af3be2.jpg	U neck
Round collar	4244_7aa45353038d7736372c8dcb0af7264e.jpg	chinese collar neck
Boat neck	4895_8b52f96a6bcde8f08688881c8b23cc15.jpg	Round Neck
chinese collar neck	1146_83e37f93d13e3099dd56095c4dd70a16.jpg	U neck
V Neck	4444_01ae01b04396c9cdfabdf345f3f88813.jpg	Round Neck
U neck	229_7041adde5f6344c38d8ecdbc6fa3954d.jpg	U neck
chinese collar neck	3710_4711d5f3943e99c67c31e71c625b6e8a.jpg	U neck
U neck	4714_b144a610b8083f472eb89ceced2cd379.jpg	Round Neck
Round Neck	862_409bb665654d35cf65d6dd2f9490cde4.jpg	U neck
Boat neck	4173_2e04ee1a41c8e509c9f3efa4c018e990.jpg	Round collar
U neck	2693_0f480070a524d0317d1202b06d5b6630.jpg	U neck
Round Neck	2428_9907948208d8daf7766a44225729c7cc.jpg	Low cut neck
Round Neck	1506_917592cc6b3d0138856a181692c8852e.jpg	Round Neck
Boat neck	5498_30710cf8c7120e8562f2b63250324157.jpg	chinese collar neck
chinese collar neck	434_9176a141b9e561e0da23cdceb5978df6.jpg	Round Neck
chinese collar neck	1509_f0d84d764cc6e1ca0bb76437f181170c.jpg	Round Neck
Low cut neck	2544_887e17f9896caa6697f27ff57aac1610.jpg	Round Neck
Boat neck	5751_a5319f4d8d1b644ed7bbbe8b7fcea761.jpg	Boat neck
V Neck	301_02056e73fd9482a5d4104cfa170ebc95.jpg	U neck
chinese collar neck	3528_ef8c2c90cebcb066fcf407e006f319e4.jpg	chinese collar neck
Round collar	1296_5a0cac2735f8ae7973dc7065e1d5b5c3.jpg	chinese collar neck
U neck	623_514efb5000dd6f898d757f284103b4e7.jpg	U neck
chinese collar neck	4320_36d0109a5e92f149b1b02ec85ef97031.jpg	chinese collar neck
Round collar	5212_f0084e47a76bb68aeeb841ba518a7f98.jpg	U neck
Low cut neck	935_5ad58bc4dbef63c8a728661de2a19359.jpg	U neck
Round Neck	1375_19f984e6434bc0072cae9380ee445ad4.jpg	Round Neck
Round collar	1528_b3056740ecf06ad295bec3464f29f806.jpg	Round collar
V Neck	4240_172b156fef2f094c4eccbe34a2872a4a.jpg	chinese collar neck
chinese collar neck	3033_51eb72df48ee1c2ba15f67cfd3336416.jpg	chinese collar neck
V Neck	3403_246a6a63a1d1649b9fad7c496845c2c4.jpg	Round Neck
chinese collar neck	4621_b2f72692f100fd1f1e1b5678153ae80a.jpg	U neck
chinese collar neck	860_aa6275e7a1a5a25616692b324ef1598c.jpg	chinese collar neck
U neck	1958_11260f2e29ae7f09ff592551c88100ee.jpg	V Neck
Collar neck	3736_60f2d4c7d564c1a2675bdffeb19dcb98.jpg	Boat neck
Round collar	4915_37247302aacf3b890b8d4af256b63803.jpg	Round collar
Low cut neck	5014_2205aa4250aa2c9e664b43dfc291914a.jpg	U neck
chinese collar neck	3081_889a75daf92832be68ecf83ea788077a.jpg	Round Neck
Boat neck	2988_eca1b34597d30e458cad65f39a47f00f.jpg	U neck
chinese collar neck	1276_b7672f61762b36139042de557b659b29.jpg	chinese collar neck
Round Neck	3563_086b960e71d589c8408a43bc0c057e72.jpg	U neck
chinese collar neck	1132_121a737687cd9cb7e9e9d282659014f5.jpg	chinese collar neck
V Neck	1516_b4b36eb8c25789f1aff96d6c1fa289ff.jpg	Round Neck
chinese collar neck	2978_89400aaa447c3a15a64f8dab70b82f1b.jpg	Round Neck
chinese collar neck	3971_3549f1b6ce98d3f755ae978e597a0739.jpg	U neck
V Neck	1550_0d795be0cf2c2c42f358eb5054e34ae1.jpg	V Neck
chinese collar neck	2489_cb6352e980b455f4ea19ac50874b85af.jpg	chinese collar neck
U neck	3874_f0295888ebd484017c7516aec1cb0e77.jpg	U neck
Round collar	2987_fca26b05bd4ca221b9e3adb512c5a434.jpg	chinese collar neck
chinese collar neck	5282_c5a4ac6778b0face2f420802ae189ce4.jpg	chinese collar neck
U neck	5314_e54e4cc07adffe158cb9295bf1abac9b.jpg	chinese collar neck
U neck	3833_4a055f26e76b7573a24e22c26c46d9ee.jpg	V Neck
Round Neck	3318_0786837e46fd71c4f50abc798332e96f.jpg	Round collar
U neck	4752_3bcc4fb86512c8736be305285179d683.jpg	Round Neck
Round Neck	3301_b66687a896ac029f6293fcbe7069807a.jpg	Round Neck
Round Neck	479_0ad9a57495403d824451fba4e92bf0a4.jpg	U neck
U neck	399_afec8cb92753c0b80d2693825885950d.jpg	U neck
chinese collar neck	3691_ce54bc1a5d708c601a010fa63024ed1f.jpg	chinese collar neck
V Neck	2300_d51f9e8bcb41477d2aef6e15078cc22b.jpg	V Neck
Round Neck	5565_066bebe247bb2e6586cf282396bfb535.jpg	chinese collar neck
Round Neck	1450_88f266f4d9864db205448529e4a3fa8c.jpg	Round Neck
U neck	2563_201fc9d5ca28213055fb9ae09dfe2e6b.jpg	U neck
U neck	449_58cdbab9ee897f5fb53b366dfce3ec63.jpg	chinese collar neck
U neck	1870_e2cb968e2ee1ee0e7a88c59d302e1362.jpg	U neck
U neck	2970_c99df9e6f50196a42149ebf986f72588.jpg	U neck
V Neck	5189_d852cc0734f55f659ee86ee3da9a1f9b.jpg	chinese collar neck
U neck	2661_0b32c5878c6648e37bd6db56031947a7.jpg	Round Neck
U neck	4216_f9796529bff1f5d52fed8df302745ad0.jpg	Square Neck
chinese collar neck	5777_baa5fba28cdc25dc92e5941848f6e38b.jpg	U neck
chinese collar neck	249_b26eb6b2b52ff3454ad9aefafa1b0ce5.jpg	chinese collar neck
Boat neck	2894_f7420fbb538d008af459ef841313859e.jpg	Round Neck
Round Neck	2226_e973552cc86319534cb9eaf99ce4b1c6.jpg	Low cut neck
Round Neck	4230_6339c713cb9d99c3a991d2ad83efe124.jpg	chinese collar neck
V Neck	880_d5f5a18cb73978fdb960d48410cc7f7b.jpg	chinese collar neck
U neck	3365_d2146bc343b384f1363ef95e8f340323.jpg	U neck
chinese collar neck	2446_1520e446ccfac896bd4c182605f1db02.jpg	U neck
Round Neck	3583_5bbd434501fcb238a26604f848800e62.jpg	chinese collar neck
chinese collar neck	3086_94b1dba1fa94e0cee0660fa122afed36.jpg	Low cut neck
V Neck	3409_2f25a5cdec13d793d7ed213a845b3f2a.jpg	chinese collar neck
chinese collar neck	1994_80ae4fbed25378e0a616d18ca9a60fa7.jpg	chinese collar neck
chinese collar neck	3300_7d9206cf1cd103c1f28e046c9ca62a70.jpg	U neck
Boat neck	2728_074bc0a2cf0928ebf8ed36508b5baea5.jpg	Round Neck
V Neck	2900_7fd0bf24f95ee39c6d076caa4753bfde.jpg	U neck
chinese collar neck	4031_a3a49a7907371e3510b57e8b99ec64a7.jpg	chinese collar neck
V Neck	3458_a63da36d35bc1b1960ecba20b986872a.jpg	Round collar
Boat neck	1252_995c73f79892cbd0ceaef59b6d0f1ae9.jpg	Round Neck
Low cut neck	3353_ef48f43db56ae0f09852a1c3c9966937.jpg	U neck
U neck	3767_c1fedd4b6c240b874358b41990a049e5.jpg	U neck
Round collar	3761_5f3afa705ea1fbcaeede43f2e4565cf9.jpg	Round Neck
U neck	1812_c64e233529af4b300ebd39324064a19a.jpg	U neck
Boat neck	1208_512b4f1bdf61cb2e3b0e1a092ba9b513.jpg	Round Neck
U neck	2512_741ff49490f1a02b3d579cb990550694.jpg	Round Neck
Square Neck	2325_95e7dc335411640e0756bf9992913d49.jpg	Round Neck
Round Neck	4454_b7f15ae9bd23fba53f970cad717d6dc1.jpg	Round collar
Boat neck	3238_46cb5bdfd2d16b9320fbf3b6eeed09d9.jpg	Round Neck
Round Neck	5763_b1f1e3bc3d0bba9b315a2d18dc36ac95.jpg	Round Neck
chinese collar neck	5293_54fe2b7c1d47340fc50ed816a3cc80f2.jpg	Round Neck
